Customer ID,TotalPrice,TotalOrders,TotalItems,DaysSinceLastPurchase,Cluster
17204,3940.13,5,2005,9,0
17205,615.27,2,1330,51,0
17207,303.22,1,241,287,1
17208,115.35,1,103,30,0
17209,611.6,3,731,284,1
17210,253.37,1,243,27,0
17211,1729.43,6,1022,4,0
17212,567.5600000000001,2,580,93,0
17213,2401.07,7,1003,1,0
17215,186.15,1,104,99,0
17216,65.05,1,22,189,1
17217,104.5,1,71,254,1
17218,2231.96,9,1242,3,0
17219,144.9,1,99,51,0
17220,1283.5,7,794,52,0
17221,643.39,3,427,226,1
17222,1250.86,5,735,112,0
17223,446.74,2,110,3,0
17224,100.86,1,65,136,1
17225,131.15,1,36,216,1
17226,506.63,2,449,79,0
17227,1082.71,7,1033,3,0
17228,1271.15,7,1036,2,0
17230,6286.54,10,2252,198,1
17231,4022.72,15,1997,24,0
17233,369.98,2,167,83,0
17235,1354.82,7,747,7,0
17236,1013.13,6,330,45,0
17237,687.39,2,310,10,0
17238,4038.45,17,1898,6,0
17239,806.95,3,365,22,0
17240,130.6,1,108,231,1
17241,2744.14,12,865,20,0
17242,1754.24,3,848,91,0
17243,12213.01,44,4828,4,0
17244,871.14,4,803,18,0
17245,200.18,1,232,324,1
17246,38.92,2,36,181,1
17248,227.51,1,79,116,0
17249,68.03,1,79,63,0
17251,529.15,2,269,17,0
17254,198.29,1,146,36,0
17255,500.72,2,362,25,0
17256,258.93,3,158,116,0
17257,192.73,2,188,71,0
17258,417.3,2,188,31,0
17259,1285.97,5,748,3,0
17260,120.95,1,23,46,0
17261,230.44,1,98,144,1
17262,1504.26,7,342,1,0
17264,279.59,1,227,59,0
17266,207.09,2,91,134,0
17268,970.25,7,551,80,0
17269,537.46,1,336,20,0
17270,604.4,2,421,104,0
17271,210.39,1,117,371,1
17273,141.12,1,133,59,0
17274,465.4,1,194,30,0
17275,114.52,1,72,18,0
17276,508.39,1,189,37,0
17278,25.2,1,16,200,1
17280,118.86,1,74,73,0
17281,797.8499999999999,6,295,9,0
17282,636.25,2,474,91,0
17283,188.46,1,179,13,0
17284,1140.58,2,707,24,0
17285,428.34,2,140,263,1
17286,241.56,2,253,35,0
17287,3047.85,16,1542,2,0
17288,1080.25,4,503,25,0
17289,1134.98,6,740,11,0
17290,976.2,6,743,16,0
17292,271.75,2,131,107,0
17293,1899.12,8,1094,29,0
17294,467.79,2,297,304,1
17296,338.13,1,216,365,1
17298,459.14,3,467,9,0
17299,346.97,2,256,74,0
17300,393.64,2,467,25,0
17301,132.8,1,80,259,1
17304,111.5,1,73,169,1
17305,2135.46,1,1006,283,1
17306,1151.04,2,2256,28,0
17307,3999.89,11,3667,30,0
17308,4511.76,2,5148,28,0
17309,247.84,2,152,16,0
17310,1025.1,2,402,22,0
17311,2181.71,4,1750,27,0
17314,2376.51,9,1767,28,0
17315,3358.34,5,1236,10,0
17316,124.45,1,44,55,0
17318,164.28,1,60,360,1
17319,29.1,1,14,304,1
17320,1695.15,4,758,3,0
17321,1040.32,4,444,29,0
17322,922.59,5,631,11,0
17323,644.52,5,666,42,0
17324,1311.64,9,693,1,0
17325,512.77,2,405,45,0
17326,321.95,2,140,43,0
17327,152.35,2,59,44,0
17328,104.7,1,86,308,1
17329,481.32,3,290,366,1
17330,59.900000000000006,2,2,179,1
17332,838.27,5,794,163,1
17334,328.13,1,251,41,0
17335,508.0,2,216,18,0
17336,81.12,1,48,107,0
17338,5498.64,9,2751,10,0
17339,119.0,2,36,0,0
17340,10051.53,8,5243,1,0
17341,1108.47,3,680,1,0
17342,1227.54,4,521,14,0
17343,1066.3,5,398,11,0
17344,307.54,1,147,363,1
17345,1066.94,6,1667,10,0
17346,2646.44,12,1996,8,0
17348,1316.89,4,1392,72,0
17349,741.5,4,728,15,0
17350,619.971,3,421,29,0
17351,1401.08,9,270,62,0
17352,36.25,1,15,331,1
17353,1502.0,2,968,126,0
17354,1750.4,3,1529,63,0
17355,285.11,1,257,21,0
17356,768.25,4,759,189,1
17358,500.2,3,240,11,0
17359,156.6,1,76,283,1
17360,645.59,3,301,20,0
17361,392.44,2,226,311,1
17362,711.8100000000001,5,358,35,0
17363,940.86,3,523,30,0
17364,7589.24,17,4812,11,0
17365,3423.42,7,3279,21,0
17366,1096.24,2,510,67,0
17368,913.47,6,952,10,0
17369,979.2,1,1152,90,0
17371,238.66,3,131,258,1
17372,3034.88,20,1127,16,0
17373,520.58,3,330,53,0
17374,231.34,1,70,30,0
17375,260.45,1,113,66,0
17376,250.44,2,158,39,0
17377,14218.49,60,5513,0,0
17378,10.95,1,1,9,0
17380,645.0,3,252,69,0
17381,19726.76,12,20118,3,0
17382,836.88,7,432,70,0
17383,110.7,1,12,88,0
17384,171.15,1,33,102,0
17386,126.35,1,53,20,0
17388,1432.01,7,1499,55,0
17389,25391.0,27,10270,9,0
17390,149.3,1,49,55,0
17392,168.65,1,173,85,0
17393,381.15,2,238,45,0
17395,97.5,1,66,143,1
17396,1476.3,7,414,6,0
17397,536.77,1,443,51,0
17400,2547.09,3,1102,216,1
17401,114.85,1,34,176,1
17402,2462.33,12,870,4,0
17403,118.95,1,77,85,0
17404,15874.3,8,17931,44,0
17406,2704.63,11,1337,1,0
17407,552.9,1,426,46,0
17408,283.44000000000005,2,160,135,0
17409,7021.66,8,3984,56,0
17411,646.44,2,302,21,0
17412,3159.46,10,1866,7,0
17413,560.14,2,302,39,0
17414,1471.52,4,4156,58,0
17416,10405.03,15,4467,28,0
17417,164.18,1,76,183,1
17418,206.6,1,232,22,0
17419,2273.95,8,1211,2,0
17420,485.6,4,234,8,0
17421,1059.41,3,807,21,0
17422,1615.39,5,1285,16,0
17423,420.54,1,331,28,0
17426,3040.51,7,2093,87,0
17428,14562.91,18,8030,3,0
17429,832.54,2,662,31,0
17430,469.41,3,325,0,0
17432,1385.63,7,809,20,0
17433,266.8,1,120,20,0
17435,331.35,1,195,46,0
17436,317.76,3,88,43,0
17437,373.17,1,284,164,1
17438,1034.32,4,450,79,0
17439,325.74,1,370,290,1
17440,137.16,1,36,184,1
17441,293.35,1,245,367,1
17442,2371.74,9,1638,16,0
17448,14556.97,46,11548,132,0
17449,2430.29,6,1413,22,0
17450,52422.3,7,15375,2,0
17454,1030.41,6,484,97,0
17456,975.56,2,508,0,0
17457,4247.11,9,1869,14,0
17458,213.08,1,112,16,0
17460,1605.84,12,744,7,0
17463,661.5,2,395,195,1
17464,710.98,2,432,157,1
17465,2542.79,7,1477,60,0
17467,102.6,1,20,30,0
17468,57.8,1,68,10,0
17469,3180.28,12,1517,35,0
17470,1679.8,7,1168,2,0
17471,321.65000000000003,1,153,109,0
17472,224.81,1,96,263,1
17473,607.0,2,270,43,0
17474,1047.0,1,200,234,1
17476,489.86,2,224,30,0
17477,1144.3,2,225,247,1
17478,1272.8,2,516,43,0
17479,389.2600000000001,1,266,267,1
17480,390.21,1,255,79,0
17482,778.19,2,241,122,0
17483,177.69,1,74,49,0
17484,209.57,2,339,211,1
17487,160.55,1,37,363,1
17488,336.5,1,136,276,1
17490,658.18,2,397,23,0
17491,2422.2000000000003,8,1617,2,0
17492,747.85,2,295,113,0
17493,100.91,1,62,20,0
17494,54.7,1,26,136,1
17495,309.16,1,138,25,0
17496,1141.84,3,596,198,1
17497,287.25,2,59,25,0
17499,718.51,1,375,196,1
17504,6568.09,9,3853,15,0
17505,1289.64,3,686,185,1
17508,4191.92,7,2602,16,0
17510,206.08,1,208,55,0
17511,84541.17,31,55107,2,0
17512,2542.83,8,2681,87,0
17513,645.6,2,186,43,0
17514,334.18,1,160,304,1
17515,978.44,5,285,29,0
17516,189.47,1,111,13,0
17518,329.42,2,267,60,0
17519,3265.45,10,2178,3,0
17521,554.85,2,287,29,0
17524,394.14,2,272,73,0
17525,739.2,2,256,32,0
17526,2970.14,9,1172,0,0
17529,1240.25,2,790,245,1
17530,756.51,3,439,0,0
17531,970.12,2,336,162,1
17532,65.34,1,30,20,0
17533,34.8,1,24,69,0
17534,1445.47,4,757,86,0
17536,288.33,2,195,55,0
17539,1226.57,4,747,252,1
17540,1011.7,4,394,18,0
17541,124.46,1,46,144,1
17542,170.95,2,190,276,1
17543,120.05,1,62,184,1
17544,960.69,3,439,25,0
17545,802.58,3,392,25,0
17547,727.85,2,223,10,0
17548,627.96,3,436,13,0
17550,2280.48,6,903,32,0
17552,2154.88,10,1376,7,0
17553,2270.0,3,1240,107,0
17555,574.48,3,398,60,0
17556,142.77,1,83,14,0
17557,34.0,1,4,367,1
17558,259.17,1,54,28,0
17559,167.62,1,270,147,1
17560,1040.85,4,953,30,0
17561,554.72,3,250,25,0
17563,392.38,2,256,213,1
17565,131.83,1,67,221,1
17567,1024.55,2,520,7,0
17568,382.79,1,283,268,1
17570,100.0,1,1,16,0
17571,205.24,1,115,177,1
17572,496.2600000000001,7,256,8,0
17575,171.7,1,72,302,1
17576,5434.13,23,2746,0,0
17577,348.75,2,179,280,1
17578,903.87,6,391,109,0
17579,304.38,1,117,213,1
17580,329.55,2,136,11,0
17581,7712.71,20,4045,7,0
17582,1275.43,4,483,81,0
17583,135.95,1,55,195,1
17584,4067.12,4,2006,102,0
17585,960.23,3,868,80,0
17586,167.4,1,68,254,1
17587,181.66,1,68,263,1
17588,1699.35,4,703,31,0
17589,11645.7,14,7157,20,0
17591,550.7,2,164,2,0
17592,148.3,1,38,373,1
17593,4168.46,6,2506,44,0
17594,1504.7,2,818,84,0
17596,2092.74,7,3219,3,0
17597,1439.72,4,1039,53,0
17598,409.98,1,126,16,0
17599,52.05,1,11,112,0
17601,305.47,1,196,15,0
17602,2348.16,8,1785,107,0
17603,1398.76,3,566,252,1
17604,636.57,4,447,57,0
17605,160.75,1,71,225,1
17606,87.30000000000001,1,42,372,1
17607,333.81,1,269,11,0
17608,305.11,2,307,84,0
17609,782.12,6,602,37,0
17610,1529.49,5,902,175,1
17611,4387.76,13,2796,56,0
17612,3346.41,12,1713,14,0
17615,403.6,3,246,22,0
17616,489.6,2,192,2,0
17617,395.33,1,255,193,1
17618,3101.66,8,1489,18,0
17621,1795.22,3,596,39,0
17622,1130.21,2,379,232,1
17623,1856.62,6,536,44,0
17624,725.15,2,404,72,0
17625,4020.8,4,2353,81,0
17626,254.0,1,202,237,1
17627,296.36,1,676,113,0
17629,641.4,2,274,23,0
17631,470.16,4,257,9,0
17633,732.55,3,255,14,0
17635,1265.58,3,770,59,0
17638,842.4,2,432,282,1
17639,506.67,5,527,22,0
17640,2547.28,5,1442,14,0
17642,1112.2,3,1001,64,0
17643,439.7,2,226,8,0
17644,3132.96,9,1676,29,0
17646,3141.4,10,1095,0,0
17647,198.6,2,52,304,1
17648,418.87,1,467,20,0
17649,710.4,2,324,104,0
17651,1758.52,6,974,133,0
17655,1013.54,3,426,1,0
17657,126.0,1,60,65,0
17659,835.33,3,291,7,0
17660,163.47,1,138,372,1
17662,412.92,2,184,296,1
17663,3372.92,10,1500,52,0
17664,561.59,2,454,109,0
17665,563.1,1,690,128,0
17666,1319.64,3,956,112,0
17667,1895.19,4,1161,70,0
17669,2735.63,3,1589,97,0
17671,830.63,2,405,0,0
17672,2600.46,5,1068,52,0
17673,2604.46,7,1851,10,0
17674,300.66,1,349,3,0
17675,17885.32,40,8056,2,0
17676,1378.16,5,1000,1,0
17677,20329.68,28,12161,1,0
17678,301.65,1,161,238,1
17679,1585.5,5,1026,156,1
17680,313.05,2,59,18,0
17681,731.2,5,450,232,1
17682,1982.45,6,1124,3,0
17683,819.01,3,781,20,0
17685,2751.64,6,1898,7,0
17686,2557.35,2,1105,58,0
17687,432.68,1,210,55,0
17688,304.2,1,114,28,0
17689,317.08,2,300,23,0
17690,2690.15,8,1353,1,0
17691,489.65,3,239,3,0
17692,2234.86,8,1666,31,0
17694,1412.85,2,1309,146,1
17695,980.7,3,1030,29,0
17696,5393.88,19,4135,17,0
17699,442.0,2,208,111,0
17700,4145.33,10,2203,16,0
17702,1319.67,2,800,18,0
17703,296.1,1,307,53,0
17705,260.38,2,338,90,0
17706,10245.49,17,4150,1,0
17707,456.9,6,402,11,0
17708,620.85,2,297,37,0
17709,533.56,4,278,105,0
17710,293.5,1,158,58,0
17713,1198.09,4,989,17,0
17714,1257.18,4,516,59,0
17715,163.2,1,192,227,1
17716,10300.98,13,5747,31,0
17717,376.92,1,344,56,0
17718,299.83,1,191,279,1
17720,1572.97,7,1037,2,0
17721,307.21000000000004,1,107,294,1
17722,2006.32,2,1342,1,0
17723,102.0,1,120,10,0
17726,1092.06,7,444,30,0
17728,1362.75,2,677,39,0
17729,438.65,1,247,231,1
17730,2475.32,7,1724,17,0
17731,468.88,2,214,256,1
17732,2166.42,8,1058,7,0
17734,741.69,3,319,160,1
17735,4134.91,8,2462,2,0
17738,2304.51,9,1747,30,0
17739,4939.24,11,1474,9,0
17740,426.9,6,222,24,0
17741,101.1,2,114,41,0
17742,1743.37,9,564,63,0
17743,229.2,1,96,83,0
17744,326.74,1,414,15,0
17745,600.34,2,164,112,0
17746,793.9300000000001,3,659,106,0
17748,358.15,1,111,162,1
17749,351.66,1,126,181,1
17751,157.86,1,147,56,0
17753,390.56,4,128,99,0
17754,2805.27,8,2572,9,0
17756,733.7,3,400,10,0
17757,3817.16,28,1843,3,0
17758,1555.83,4,1145,62,0
17759,441.92,2,268,28,0
17760,631.34,5,457,8,0
17762,129.75,1,129,91,0
17763,71.15,3,29,288,1
17764,804.82,3,334,37,0
17765,158.92,1,53,83,0
17766,299.61,2,155,16,0
17767,141.85,1,70,45,0
17768,1236.33,4,1247,22,0
17769,3105.1,7,1314,18,0
17771,141.6,2,86,71,0
17772,202.0,1,64,27,0
17773,585.27,2,260,149,1
17774,2102.64,5,1097,32,0
17776,338.56,2,277,21,0
17778,197.7,1,214,296,1
17780,352.91,3,158,302,1
17782,679.02,2,538,17,0
17783,96.44,1,85,147,1
17784,112.86,1,72,185,1
17785,271.44,2,160,80,0
17787,736.28,1,356,6,0
17789,171.25,1,125,296,1
17790,818.06,6,553,13,0
17792,370.05,2,151,102,0
17794,147.3,2,46,321,1
17796,664.09,4,201,4,0
17797,1205.44,5,592,30,0
17798,183.09,1,142,216,1
17799,3285.96,10,1949,24,0
17801,798.3299999999999,3,838,86,0
17802,3768.08,8,2034,7,0
17803,184.66,1,98,27,0
17804,385.23,3,195,11,0
17805,414.72,1,648,245,1
17807,437.87,3,262,30,0
17808,262.64,4,143,183,1
17809,5925.4800000000005,11,1296,6,0
17810,374.81,2,119,303,1
17811,1772.07,8,1150,9,0
17812,433.73,4,262,3,0
17814,1617.32,2,1440,10,0
17815,591.96,1,612,28,0
17816,75.76,3,66,0,0
17817,420.17,3,298,13,0
17818,130.18,1,90,372,1
17819,2907.65,6,818,6,0
17820,183.56,1,112,9,0
17821,334.62,1,162,41,0
17822,2188.5,5,1389,55,0
17823,494.25,2,262,56,0
17825,731.96,4,540,233,1
17826,134.59,1,85,9,0
17827,392.59,1,345,256,1
17829,3867.5,4,2513,44,0
17833,342.36,1,145,358,1
17834,730.47,2,687,49,0
17838,3943.6,10,2270,0,0
17840,185.72,1,138,78,0
17841,29892.5,91,14487,0,2
17842,430.69,1,89,237,1
17843,120.75,1,163,46,0
17845,598.19,4,196,190,1
17847,129.69,2,29,150,1
17848,2749.7,21,1040,52,0
17849,457.96,4,110,115,0
17850,51208.87,155,21052,7,2
17851,1563.34,6,938,57,0
17852,548.87,3,323,23,0
17853,1608.19,3,627,42,0
17854,760.19,4,526,97,0
17855,208.97,1,197,7,0
17857,1803.2,2,2804,0,0
17858,7641.99,19,2777,4,0
17860,762.74,4,713,3,0
17861,3026.89,10,2586,20,0
17862,948.19,3,343,20,0
17863,2585.2,7,2314,4,0
17864,326.82,2,311,20,0
17865,15848.07,26,7228,10,0
17866,805.3000000000001,2,361,119,0
17867,424.18,9,130,45,0
17868,234.65,1,91,21,0
17869,607.98,3,449,3,0
17870,1213.8,2,476,1,0
17871,963.09,4,531,32,0
17872,235.87,1,176,16,0
17873,4656.72,14,3265,8,0
17875,167.1,1,98,323,1
17876,3424.02,3,1958,34,0
17878,1032.88,2,637,30,0
17880,366.0,2,152,274,1
17882,313.46,2,134,14,0
17883,324.08,3,102,174,1
17884,2355.44,18,2234,3,0
17886,708.77,3,244,72,0
17888,1094.39,17,564,9,0
17889,571.0,5,338,9,0
17894,1333.57,11,615,1,0
17897,2018.4,8,814,2,0
17898,147.12,2,61,87,0
17901,149.7,2,14,156,1
17902,216.4,1,526,181,1
17903,381.09,1,142,29,0
17905,1583.28,10,966,8,0
17907,291.76,1,1046,275,1
17908,1168.26,5,683,8,0
17909,132.55,1,41,372,1
17910,261.7,1,121,361,1
17912,64.49,1,31,10,0
17913,3068.04,12,1456,35,0
17915,242.13,1,191,186,1
17916,43.87,2,90,263,1
17918,396.39,3,352,135,0
17919,536.28,1,696,73,0
17920,20312.36,39,10150,3,0
17921,1596.98,6,572,14,0
17922,170.4,1,49,178,1
17923,289.5,2,90,162,1
17924,574.2,2,108,8,0
17925,244.08,1,72,7,0
17926,638.2,3,266,79,0
17927,294.0,1,108,356,1
17928,128.7,1,82,206,1
17929,2239.1,8,326,22,0
17930,2534.74,8,2201,28,0
17931,3028.93,12,1688,32,0
17933,114.69,1,63,267,1
17934,344.90000000000003,1,150,41,0
17935,540.35,5,162,35,0
17938,144.29,1,53,55,0
17940,26286.75,6,75825,80,0
17941,1128.72,3,856,225,1
17944,75.41,1,85,58,0
17945,360.35,3,244,331,1
17949,60117.6,74,30112,6,2
17950,950.61,6,481,0,0
17951,627.5400000000001,2,282,8,0
17952,819.61,4,504,13,0
17953,160.82,1,99,175,1
17954,1633.33,9,1031,2,0
17955,392.6,2,408,290,1
17958,465.42,1,200,363,1
17959,140.75,1,49,227,1
17960,61.3,2,19,157,1
17961,1699.1,62,977,7,0
17962,584.59,3,523,184,1
17963,651.51,4,344,106,0
17964,261.76,1,195,7,0
17965,4618.41,17,2969,0,0
17966,875.99,5,1372,226,1
17967,234.22,2,118,6,0
17968,610.6899999999999,4,365,8,0
17969,2141.74,18,865,137,0
17971,161.94,1,62,183,1
17974,1117.27,3,724,16,0
17975,2540.02,12,703,1,0
17976,353.19,1,106,7,0
17977,1277.49,1,1720,35,0
17978,1160.84,4,1298,0,0
17980,221.97,1,100,28,0
17981,239.12,1,260,45,0
17982,138.18,1,117,315,1
17983,171.71,1,108,30,0
17984,1038.59,4,875,27,0
17987,805.07,4,754,11,0
17988,288.42,7,143,122,0
17989,228.83,1,329,14,0
17990,896.77,3,363,15,0
17991,227.2,1,75,226,1
17992,254.13,1,131,24,0
17993,235.19,1,112,252,1
17994,1634.83,7,1697,23,0
17995,419.38,2,130,17,0
17996,482.33,3,587,14,0
17998,639.24,3,561,15,0
17999,348.84,2,174,1,0
18000,124.25,1,109,199,1
18001,536.61,4,530,84,0
18002,249.92,4,72,10,0
18003,358.61,1,299,11,0
18006,553.1800000000001,3,183,16,0
18007,220.32,1,252,27,0
18008,17670.94,14,6249,50,0
18009,1898.49,7,527,177,1
18011,424.24,2,127,8,0
18012,115.3,1,63,358,1
18016,476.9,2,180,45,0
18017,165.0,1,100,66,0
18018,175.85,2,131,34,0
18020,190.48,1,67,178,1
18021,227.06,2,169,144,1
18022,983.68,4,654,20,0
18025,1177.72,6,1053,14,0
18026,2074.07,2,530,135,0
18028,192.05,1,133,218,1
18029,433.77,1,253,277,1
18031,462.1,1,300,13,0
18034,370.82,1,431,10,0
18035,546.34,2,550,20,0
18036,1158.02,8,514,20,0
18037,97.4,9,17,56,0
18038,149.41,1,85,191,1
18039,579.17,4,570,9,0
18041,4568.99,20,4040,0,0
18042,116.1,1,36,176,1
18043,316.46,1,172,1,0
18044,1417.01,8,565,22,0
18046,189.63,1,44,284,1
18047,342.69,2,138,16,0
18048,229.44,1,131,128,0
18049,556.52,2,425,72,0
18050,337.66,1,210,28,0
18051,2282.28,7,1661,269,1
18052,10877.18,1,17766,199,1
18053,271.05,2,107,160,1
18054,176.5,1,96,27,0
18055,4411.38,6,1384,2,0
18056,190.95,1,123,253,1
18057,1203.56,3,978,28,0
18058,603.9,2,306,176,1
18060,1185.46,2,902,43,0
18061,4369.56,19,2652,1,0
18062,912.15,3,435,21,0
18063,186.6,2,48,25,0
18064,3681.03,9,2325,81,0
18065,3473.8,15,1238,23,0
18066,1122.4,2,427,21,0
18069,2503.89,6,1916,18,0
18070,314.1,1,86,304,1
18071,975.63,5,587,0,0
18074,1019.44,2,361,8,0
18075,3171.54,10,1817,9,0
18076,151.49,1,164,15,0
18077,1705.55,8,1355,1,0
18078,508.47,2,286,60,0
18079,590.78,1,1383,126,0
18083,470.73,1,270,32,0
18084,722.4499999999999,2,449,18,0
18085,955.8,3,320,8,0
18087,10705.8,15,3868,14,0
18089,428.45,1,95,81,0
18090,349.4,1,321,56,0
18091,360.85,1,539,228,1
18092,7111.18,8,4578,0,0
18093,2346.19,4,2037,79,0
18094,3374.2200000000003,6,1646,81,0
18095,1723.04,3,1204,62,0
18096,894.13,3,658,77,0
18097,1965.52,5,1054,20,0
18098,550.84,1,217,31,0
18100,451.56,1,440,185,1
18101,405.51,3,162,9,0
18102,349164.35,89,124216,0,2
18103,105.8,1,23,184,1
18106,1030.76,5,384,111,0
18107,167.13,1,66,77,0
18108,577.8100000000001,2,177,231,1
18109,1840.99,13,648,4,0
18110,199.13,1,100,46,0
18111,405.85,1,232,224,1
18112,423.27,2,192,53,0
18113,76.32000000000001,1,72,3,0
18115,9.7,1,3,332,1
18116,736.27,5,433,11,0
18118,1079.4,4,535,4,0
18119,181.12,1,125,2,0
18123,95.15,1,35,148,1
18124,111.53,1,51,107,0
18127,212.8,1,64,38,0
18128,420.04,1,221,172,1
18131,222.96,1,552,266,1
18132,226.9,1,216,139,1
18134,445.0,2,128,233,1
18135,567.71,5,404,27,0
18136,847.03,2,481,44,0
18137,145.99,2,59,186,1
18140,536.41,1,395,108,0
18141,882.47,2,433,36,0
18144,2169.25,8,896,8,0
18145,2756.24,7,2482,17,0
18148,114.1,1,64,281,1
18149,1012.63,4,608,39,0
18151,1226.09,4,631,55,0
18152,426.69,1,75,281,1
18153,246.22,1,200,294,1
18154,533.41,3,371,23,0
18156,206.23,1,73,4,0
18157,215.35,1,146,206,1
18160,365.82,1,225,21,0
18161,184.41,1,153,14,0
18162,379.16,1,335,367,1
18163,728.84,1,452,219,1
18166,175.5,1,90,258,1
18168,2600.33,11,1583,7,0
18170,1897.69,6,775,9,0
18171,1206.0,4,510,105,0
18172,9918.16,32,4229,22,0
18173,589.52,1,510,247,1
18174,58.5,1,30,238,1
18175,176.1,1,70,310,1
18177,875.45,3,529,195,1
18178,4512.93,7,2867,37,0
18179,754.38,2,451,157,1
18181,823.14,4,378,35,0
18182,291.13,1,167,98,0
18186,329.58,1,338,357,1
18187,724.89,1,310,266,1
18188,1279.55,3,720,65,0
18189,313.49,1,270,260,1
18190,461.16,3,350,238,1
18191,321.6,1,192,112,0
18193,963.59,2,802,15,0
18194,3188.2000000000003,5,1142,73,0
18195,101.16,1,60,22,0
18196,775.18,2,614,106,0
18197,230.1,1,166,210,1
18199,344.75,1,99,318,1
18201,447.53,1,191,357,1
18203,344.0,3,70,16,0
18206,314.66,1,246,188,1
18207,544.47,1,325,134,0
18208,360.08,1,82,200,1
18210,147.45,1,101,17,0
18212,298.3,1,66,312,1
18214,1780.34,4,989,165,1
18215,1948.15,4,1025,72,0
18217,323.29,2,249,148,1
18218,479.92,2,492,231,1
18219,1493.12,8,768,3,0
18220,1616.48,5,1064,29,0
18221,383.33,1,209,25,0
18223,7516.31,12,3696,22,0
18225,7545.139999999999,15,4060,0,0
18226,6650.83,15,4417,13,0
18227,295.0,1,1,119,0
18229,3526.81,10,695,1,0
18230,1480.86,2,680,13,0
18231,4797.7,23,2102,41,0
18234,179.6,1,80,186,1
18236,913.11,6,293,23,0
18238,270.92,1,114,150,1
18239,588.75,2,257,7,0
18241,913.9,4,420,50,0
18242,1372.72,4,1004,80,0
18243,515.78,1,221,49,0
18244,568.64,2,856,65,0
18245,3757.92,13,3310,14,0
18246,162.72,1,48,244,1
18247,839.73,3,335,49,0
18251,21964.14,8,31815,80,0
18252,1015.42,5,698,183,1
18253,317.88,1,128,277,1
18254,267.9,1,188,216,1
18255,199.85,1,127,91,0
18256,110.7,1,180,22,0
18257,2262.52,4,1328,81,0
18258,2059.67,6,1981,99,0
18259,1979.6,5,676,1,0
18260,7318.91,17,3769,9,0
18262,428.06,2,370,28,0
18264,603.25,1,241,133,0
18266,251.1,1,138,69,0
18267,269.37,1,135,307,1
18268,1464.73,5,709,226,1
18269,168.6,1,76,1,0
18270,161.4,1,108,67,0
18271,680.85,2,319,244,1
18272,1307.4,3,830,183,1
18273,153.0,1,60,225,1
18275,741.85,2,417,213,1
18276,1320.66,5,1060,27,0
18277,1069.67,4,381,32,0
18278,240.3,1,74,39,0
18279,231.34,1,630,154,1
18280,307.55,1,149,29,0
18281,120.32,1,92,212,1
18283,641.77,6,336,17,0
18284,461.68,1,494,66,0
18285,427.0,1,145,295,1
18286,1296.43,2,608,111,0
18287,2345.71,4,1427,17,0
