Customer ID,TotalPrice,TotalOrders,TotalItems,DaysSinceLastPurchase
17880,366.0,2,152,274
17882,313.46,2,134,14
17883,324.08,3,102,174
17884,2355.44,18,2234,3
17886,708.77,3,244,72
17888,1094.39,17,564,9
17889,571.0,5,338,9
17894,1333.57,11,615,1
17897,2018.4,8,814,2
17898,147.12,2,61,87
17901,149.7,2,14,156
17902,216.4,1,526,181
17903,381.09,1,142,29
17905,1583.28,10,966,8
17907,291.76,1,1046,275
17908,1168.26,5,683,8
17909,132.55,1,41,372
17910,261.7,1,121,361
17912,64.49,1,31,10
17913,3068.04,12,1456,35
17915,242.13,1,191,186
17916,43.87,2,90,263
17918,396.39,3,352,135
17919,536.28,1,696,73
17920,20312.36,39,10150,3
17921,1596.98,6,572,14
17922,170.4,1,49,178
17923,289.5,2,90,162
17924,574.2,2,108,8
17925,244.08,1,72,7
17926,638.2,3,266,79
17927,294.0,1,108,356
17928,128.7,1,82,206
17929,2239.1,8,326,22
17930,2534.74,8,2201,28
17931,3028.93,12,1688,32
17933,114.69,1,63,267
17934,344.90000000000003,1,150,41
17935,540.35,5,162,35
17938,144.29,1,53,55
17940,26286.75,6,75825,80
17941,1128.72,3,856,225
17944,75.41,1,85,58
17945,360.35,3,244,331
17949,60117.6,74,30112,6
17950,950.61,6,481,0
17951,627.5400000000001,2,282,8
17952,819.61,4,504,13
17953,160.82,1,99,175
17954,1633.33,9,1031,2
17955,392.6,2,408,290
17958,465.42,1,200,363
17959,140.75,1,49,227
17960,61.3,2,19,157
17961,1699.1,62,977,7
17962,584.59,3,523,184
17963,651.51,4,344,106
17964,261.76,1,195,7
17965,4618.41,17,2969,0
17966,875.99,5,1372,226
17967,234.22,2,118,6
17968,610.6899999999999,4,365,8
17969,2141.74,18,865,137
17971,161.94,1,62,183
17974,1117.27,3,724,16
17975,2540.02,12,703,1
17976,353.19,1,106,7
17977,1277.49,1,1720,35
17978,1160.84,4,1298,0
17980,221.97,1,100,28
17981,239.12,1,260,45
17982,138.18,1,117,315
17983,171.71,1,108,30
17984,1038.59,4,875,27
17987,805.07,4,754,11
17988,288.42,7,143,122
17989,228.83,1,329,14
17990,896.77,3,363,15
17991,227.2,1,75,226
17992,254.13,1,131,24
17993,235.19,1,112,252
17994,1634.83,7,1697,23
17995,419.38,2,130,17
17996,482.33,3,587,14
17998,639.24,3,561,15
17999,348.84,2,174,1
18000,124.25,1,109,199
18001,536.61,4,530,84
18002,249.92,4,72,10
18003,358.61,1,299,11
18006,553.1800000000001,3,183,16
18007,220.32,1,252,27
18008,17670.94,14,6249,50
18009,1898.49,7,527,177
18011,424.24,2,127,8
18012,115.3,1,63,358
18016,476.9,2,180,45
18017,165.0,1,100,66
18018,175.85,2,131,34
18020,190.48,1,67,178
18021,227.06,2,169,144
18022,983.68,4,654,20
18025,1177.72,6,1053,14
18026,2074.07,2,530,135
18028,192.05,1,133,218
18029,433.77,1,253,277
18031,462.1,1,300,13
18034,370.82,1,431,10
18035,546.34,2,550,20
18036,1158.02,8,514,20
18037,97.4,9,17,56
18038,149.41,1,85,191
18039,579.17,4,570,9
18041,4568.99,20,4040,0
18042,116.1,1,36,176
18043,316.46,1,172,1
18044,1417.01,8,565,22
18046,189.63,1,44,284
18047,342.69,2,138,16
18048,229.44,1,131,128
18049,556.52,2,425,72
18050,337.66,1,210,28
18051,2282.28,7,1661,269
18052,10877.18,1,17766,199
18053,271.05,2,107,160
18054,176.5,1,96,27
18055,4411.38,6,1384,2
18056,190.95,1,123,253
18057,1203.56,3,978,28
18058,603.9,2,306,176
18060,1185.46,2,902,43
18061,4369.56,19,2652,1
18062,912.15,3,435,21
18063,186.6,2,48,25
18064,3681.03,9,2325,81
18065,3473.8,15,1238,23
18066,1122.4,2,427,21
18069,2503.89,6,1916,18
18070,314.1,1,86,304
18071,975.63,5,587,0
18074,1019.44,2,361,8
18075,3171.54,10,1817,9
18076,151.49,1,164,15
18077,1705.55,8,1355,1
18078,508.47,2,286,60
18079,590.78,1,1383,126
18083,470.73,1,270,32
18084,722.4499999999999,2,449,18
18085,955.8,3,320,8
18087,10705.8,15,3868,14
18089,428.45,1,95,81
18090,349.4,1,321,56
18091,360.85,1,539,228
18092,7111.18,8,4578,0
18093,2346.19,4,2037,79
18094,3374.2200000000003,6,1646,81
18095,1723.04,3,1204,62
18096,894.13,3,658,77
18097,1965.52,5,1054,20
18098,550.84,1,217,31
18100,451.56,1,440,185
18101,405.51,3,162,9
18102,349164.35,89,124216,0
18103,105.8,1,23,184
18106,1030.76,5,384,111
18107,167.13,1,66,77
18108,577.8100000000001,2,177,231
18109,1840.99,13,648,4
18110,199.13,1,100,46
18111,405.85,1,232,224
18112,423.27,2,192,53
18113,76.32000000000001,1,72,3
18115,9.7,1,3,332
18116,736.27,5,433,11
18118,1079.4,4,535,4
18119,181.12,1,125,2
18123,95.15,1,35,148
18124,111.53,1,51,107
18127,212.8,1,64,38
18128,420.04,1,221,172
18131,222.96,1,552,266
18132,226.9,1,216,139
18134,445.0,2,128,233
18135,567.71,5,404,27
18136,847.03,2,481,44
18137,145.99,2,59,186
18140,536.41,1,395,108
18141,882.47,2,433,36
18144,2169.25,8,896,8
18145,2756.24,7,2482,17
18148,114.1,1,64,281
18149,1012.63,4,608,39
18151,1226.09,4,631,55
18152,426.69,1,75,281
18153,246.22,1,200,294
18154,533.41,3,371,23
18156,206.23,1,73,4
18157,215.35,1,146,206
18160,365.82,1,225,21
18161,184.41,1,153,14
18162,379.16,1,335,367
18163,728.84,1,452,219
18166,175.5,1,90,258
18168,2600.33,11,1583,7
18170,1897.69,6,775,9
18171,1206.0,4,510,105
18172,9918.16,32,4229,22
18173,589.52,1,510,247
18174,58.5,1,30,238
18175,176.1,1,70,310
18177,875.45,3,529,195
18178,4512.93,7,2867,37
18179,754.38,2,451,157
18181,823.14,4,378,35
18182,291.13,1,167,98
18186,329.58,1,338,357
18187,724.89,1,310,266
18188,1279.55,3,720,65
18189,313.49,1,270,260
18190,461.16,3,350,238
18191,321.6,1,192,112
18193,963.59,2,802,15
18194,3188.2000000000003,5,1142,73
18195,101.16,1,60,22
18196,775.18,2,614,106
18197,230.1,1,166,210
18199,344.75,1,99,318
18201,447.53,1,191,357
18203,344.0,3,70,16
18206,314.66,1,246,188
18207,544.47,1,325,134
18208,360.08,1,82,200
18210,147.45,1,101,17
18212,298.3,1,66,312
18214,1780.34,4,989,165
18215,1948.15,4,1025,72
18217,323.29,2,249,148
18218,479.92,2,492,231
18219,1493.12,8,768,3
18220,1616.48,5,1064,29
18221,383.33,1,209,25
18223,7516.31,12,3696,22
18225,7545.139999999999,15,4060,0
18226,6650.83,15,4417,13
18227,295.0,1,1,119
18229,3526.81,10,695,1
18230,1480.86,2,680,13
18231,4797.7,23,2102,41
18234,179.6,1,80,186
18236,913.11,6,293,23
18238,270.92,1,114,150
18239,588.75,2,257,7
18241,913.9,4,420,50
18242,1372.72,4,1004,80
18243,515.78,1,221,49
18244,568.64,2,856,65
18245,3757.92,13,3310,14
18246,162.72,1,48,244
18247,839.73,3,335,49
18251,21964.14,8,31815,80
18252,1015.42,5,698,183
18253,317.88,1,128,277
18254,267.9,1,188,216
18255,199.85,1,127,91
18256,110.7,1,180,22
18257,2262.52,4,1328,81
18258,2059.67,6,1981,99
18259,1979.6,5,676,1
18260,7318.91,17,3769,9
18262,428.06,2,370,28
18264,603.25,1,241,133
18266,251.1,1,138,69
18267,269.37,1,135,307
18268,1464.73,5,709,226
18269,168.6,1,76,1
18270,161.4,1,108,67
18271,680.85,2,319,244
18272,1307.4,3,830,183
18273,153.0,1,60,225
18275,741.85,2,417,213
18276,1320.66,5,1060,27
18277,1069.67,4,381,32
18278,240.3,1,74,39
18279,231.34,1,630,154
18280,307.55,1,149,29
18281,120.32,1,92,212
18283,641.77,6,336,17
18284,461.68,1,494,66
18285,427.0,1,145,295
18286,1296.43,2,608,111
18287,2345.71,4,1427,17
